Date,Visitor.Team,Visitor.Rushing.Yards,Visitor.Rushing.Attempts,Visitor.Passing.Yards,Visitor.Passing.Attempts,Visitor.Passing.Completions,Visitor.Penalties,Visitor.Penalty.Yards,Visitor.Fumbles.Lost,Visitor.Interceptions.Thrown,Visitor.1st.Downs,Visitor.3rd.Down.Attempts,Visitor.3rd.Down.Conversions,Visitor.4th.Down.Attempts,Visitor.4th.Down.conversions,Visitor.Time.of.Possession,Visitor.Score,Home.Team,Home.Rushing.Yards,Home.Rushing.Attempts,Home.Passing.Yards,Home.Passing.Attempts,Home.Passing.Completions,Home.Penalties,Home.Penalty.Yards,Home.Fumbles.Lost,Home.Interceptions.Thrown,Home.1st.Downs,Home.3rd.Down.Attempts,Home.3rd.Down.Conversions,Home.4th.Down.Attempts,Home.4th.Down.conversions,Home.Time.of.Possession,Home.Score
10/14/2006, Marshall,107,27,192,32,19,7,52,1,3,5,14,8,0,0,1633,21, SMU,135,45,231,29,23,2,20,1,0,12,14,8,1,0,1967,31
10/14/2006, Maryland,174,34,171,28,17,2,20,0,1,7,11,4,0,0,1932,28, Virginia,181,35,243,21,13,2,10,1,1,10,12,4,1,0,1668,26
10/14/2006, Michigan,116,33,196,30,15,6,50,0,0,6,16,7,0,0,2006,17, Penn State,-14,25,200,31,17,1,8,1,0,1,15,5,1,0,1594,10
10/14/2006, Minnesota,106,29,94,28,13,3,29,1,1,6,14,3,2,1,1574,12, Wisconsin,208,44,193,19,12,3,10,2,0,12,10,6,2,1,2026,48
10/14/2006, Mississippi,119,35,168,21,14,5,45,0,0,9,11,2,2,2,1788,23, Alabama,228,42,206,28,16,8,69,0,0,11,16,9,2,0,1812,26
10/14/2006, Missouri,74,26,306,31,22,3,20,3,0,5,8,1,3,1,1110,19, Texas A&M,180,51,223,24,20,7,64,0,0,10,15,9,0,0,2490,25
10/14/2006, Nebraska,190,43,166,22,13,2,20,0,0,7,17,7,2,2,2091,21, Kansas State,22,18,272,47,23,5,35,0,2,3,13,1,4,2,1509,3
10/14/2006, New Mexico,112,39,168,27,13,5,40,0,1,5,16,7,0,0,1946,39, UNLV,84,29,295,33,18,6,63,2,2,5,12,7,0,0,1654,36
10/14/2006, Louisiana-Monroe,141,32,249,40,19,6,46,2,2,9,14,6,2,0,1712,19, Troy,161,37,246,40,27,8,73,2,3,11,14,6,2,2,1888,24
10/14/2006, Northern Illinois,0,22,157,25,14,3,21,0,3,1,12,4,2,1,1272,14, Western Michigan,129,40,251,44,29,7,59,0,1,6,22,12,0,0,2328,16
10/14/2006, Ohio State,182,44,239,24,16,5,40,1,0,10,16,10,0,0,2036,38, Michigan State,63,30,135,30,19,4,45,0,1,6,15,6,1,0,1564,7
10/14/2006, Ohio,124,36,114,20,9,6,40,0,1,7,15,5,0,0,1767,20, Illinois,211,36,186,34,16,3,25,4,1,12,16,7,0,0,1833,17
10/14/2006, Oklahoma State,192,43,411,35,23,5,41,3,1,10,15,8,1,0,1914,42, Kansas,178,35,187,27,15,1,5,1,1,10,12,2,1,1,1686,32
10/14/2006, Oregon State,180,39,308,21,14,6,70,1,2,10,10,2,1,1,1726,27, Washington,84,37,172,30,14,7,49,0,0,7,14,1,4,1,1874,17
10/14/2006, Purdue,62,28,448,52,36,4,35,0,1,3,15,9,0,0,1828,31, Northwestern,168,42,83,15,9,4,30,0,1,8,13,3,0,0,1772,10
10/14/2006, Rutgers,124,33,215,26,15,2,25,2,1,7,13,6,1,1,1660,34, Navy,113,50,48,16,4,6,50,1,0,6,19,4,3,1,1940,0
10/14/2006, South Florida,234,47,183,22,15,4,36,2,0,13,10,4,1,1,1967,37, North Carolina,168,39,117,26,9,10,87,0,2,10,14,4,1,1,1633,20
10/14/2006, Southeast Missouri State,31,23,113,33,9,4,37,0,3,1,14,2,0,0,1804,7, Arkansas,381,41,149,23,13,4,43,1,0,16,11,6,3,1,1796,63
10/14/2006, Syracuse,81,35,146,22,9,8,45,1,0,7,14,6,0,0,2044,17, West Virginia,457,45,105,20,13,6,70,2,1,16,13,7,0,0,1556,41
10/14/2006, Texas Tech,31,15,245,45,29,7,52,2,3,4,13,4,2,1,1640,6, Colorado,228,46,152,19,12,0,0,2,0,10,11,5,1,0,1960,30
10/14/2006, Toledo,102,38,132,31,17,3,30,2,2,8,15,4,6,3,1809,14, Kent State,270,47,78,15,8,9,85,1,1,14,11,6,1,1,1791,40
10/14/2006, Tulane,192,26,289,54,31,8,82,3,2,13,12,3,1,0,1413,20, UTEP,135,36,230,33,24,10,80,0,0,7,16,6,1,0,2187,34
10/14/2006, Tulsa,234,54,124,21,15,4,25,1,1,14,13,7,1,1,2273,31, East Carolina,126,26,115,28,14,2,20,3,0,6,11,4,1,0,1327,10
10/14/2006, Army,97,32,155,30,16,3,30,1,3,4,15,5,1,1,1852,7, Connecticut,226,40,139,22,10,5,60,0,0,7,14,3,1,0,1748,21
10/14/2006, Utah State,156,44,145,24,21,4,38,1,0,7,16,6,3,2,2209,14, San Jose State,123,30,252,28,15,1,15,2,2,7,12,6,0,0,1391,21
10/14/2006, Utah,33,29,111,31,16,3,19,2,2,4,15,2,3,2,1572,15, Wyoming,100,44,202,24,17,4,33,2,0,5,18,8,0,0,2028,31
10/14/2006, Vanderbilt,101,29,190,29,15,3,15,0,2,5,12,4,1,1,1595,24, Georgia,136,35,237,30,20,7,50,1,0,8,14,6,0,0,2005,22
10/14/2006, Wake Forest,142,37,124,14,9,7,60,0,0,7,12,4,0,0,1916,25, North Carolina State,134,28,200,37,21,5,35,0,1,7,12,6,1,1,1684,23
10/15/2006, Boise State,255,42,215,21,14,6,55,1,1,13,10,4,3,2,1706,40, New Mexico State,5,19,529,66,50,7,64,1,2,0,16,8,3,3,1894,28
10/15/2006, Miami (Ohio),93,41,167,28,17,10,100,2,1,7,13,5,1,1,2018,38, Buffalo,104,29,174,24,13,13,117,0,4,6,11,5,1,0,1582,31
10/18/2006, Louisiana-Lafayette,147,37,84,21,11,9,62,1,1,7,14,1,2,1,2000,6, Florida Atlantic,86,26,151,34,18,6,55,3,2,3,17,6,0,0,1600,0
10/19/2006, Bowling Green,130,42,187,30,16,6,50,0,1,7,17,6,2,2,2193,14, Central Michigan,154,25,212,25,15,4,30,2,0,5,12,6,0,0,1407,31
10/19/2006, North Carolina,98,33,84,20,9,8,64,2,1,7,13,4,0,0,1647,0, Virginia,194,38,176,26,18,8,69,0,0,9,13,4,0,0,1953,23
10/19/2006, Utah,160,41,234,31,18,4,24,0,0,8,17,8,3,1,1787,31, New Mexico,117,34,350,33,19,4,34,0,1,7,13,5,0,0,1813,34
10/20/2006, West Virginia,263,42,156,14,9,7,75,1,1,11,11,5,0,0,1729,37, Connecticut,95,33,115,34,15,5,50,0,2,10,15,4,4,3,1871,11
10/21/2006, Alabama,53,30,158,29,13,4,37,0,0,3,15,3,0,0,1853,13, Tennessee,57,21,302,46,28,5,30,0,3,3,15,6,1,0,1747,16
10/21/2006, Boise State,208,37,145,23,10,5,50,0,1,11,12,6,0,0,1730,42, Idaho,69,28,328,45,24,8,67,0,2,4,18,8,1,0,1870,26
10/21/2006, Boston College,60,32,262,26,16,6,26,1,1,7,11,3,1,0,1709,24, Florida State,28,21,326,48,32,5,35,1,2,2,17,9,1,0,1891,19
10/21/2006, Buffalo,39,23,132,27,15,13,102,0,0,3,11,3,1,0,1716,7, Ohio,223,43,147,20,14,6,41,1,0,10,12,7,2,2,1884,42
10/21/2006, Fresno State,77,33,134,20,13,5,44,0,0,5,12,1,1,0,1953,6, LSU,184,32,210,19,15,4,23,0,0,10,9,3,1,1,1647,38
10/21/2006, UCLA,26,28,217,32,16,8,55,1,1,2,14,5,1,0,1546,17, Notre Dame,41,35,304,45,27,6,50,1,0,7,19,4,5,4,2054,20
10/21/2006, Colorado State,42,22,217,45,23,7,40,1,2,2,18,5,1,0,1894,0, Wyoming,166,39,152,22,10,7,59,0,0,9,13,2,1,1,1706,24
10/21/2006, Colorado,74,30,39,14,3,3,20,1,1,2,13,3,1,0,1396,3, Oklahoma,166,49,105,26,17,5,35,1,0,10,18,9,2,1,2204,24
10/21/2006, Georgia Tech,88,37,117,25,12,7,65,0,1,5,15,4,2,1,1939,7, Clemson,321,38,105,16,7,6,48,1,1,9,13,5,1,0,1661,31
10/21/2006, Hawai'i,155,33,353,34,23,9,82,1,0,9,9,4,5,3,1796,49, New Mexico State,118,30,330,46,32,4,40,2,1,7,12,3,3,2,1804,30
10/21/2006, Illinois,202,42,156,33,13,6,37,2,2,8,14,2,1,0,1857,12, Penn State,40,24,144,34,18,3,15,1,1,3,16,6,0,0,1743,26
10/21/2006, Indiana,7,28,158,35,20,5,30,0,2,6,16,7,0,0,1847,3, Ohio State,270,39,270,25,17,4,40,1,0,12,13,8,0,0,1753,44
10/21/2006, Iowa,41,24,197,36,21,3,18,1,0,2,13,3,1,0,1537,6, Michigan,88,39,203,33,23,4,35,0,1,6,15,6,0,0,2063,20
10/21/2006, Kansas State,262,47,63,20,5,5,45,2,2,13,13,6,2,0,1740,21, Missouri,171,37,262,31,24,7,54,2,0,9,14,9,0,0,1860,41
10/21/2006, Kansas,284,46,98,24,11,7,55,0,1,17,13,5,1,0,1907,35, Baylor,66,15,394,55,33,4,36,1,2,4,14,8,0,0,1693,36
10/21/2006, Louisville,223,36,203,26,18,4,30,2,1,14,9,6,0,0,1686,28, Syracuse,19,28,303,41,24,9,65,1,1,3,16,7,2,1,1811,13
10/21/2006, Marshall,317,46,156,12,9,5,31,0,2,15,11,8,0,0,1928,31, UAB,137,28,205,30,18,7,57,0,2,7,12,5,2,1,1672,24
10/21/2006, Miami (Ohio),57,30,263,47,21,8,64,0,0,3,17,2,5,3,1837,13, Akron,127,34,197,24,14,10,93,2,0,7,11,4,0,0,1763,24
10/21/2006, Miami (Florida),30,26,299,41,24,15,120,0,1,4,14,4,1,0,1801,20, Duke,96,29,284,41,21,6,55,1,4,3,14,5,2,0,1799,15
10/21/2006, Michigan State,96,28,340,43,32,9,81,1,2,6,11,6,0,0,1673,41, Northwestern,177,35,263,30,16,3,35,0,2,6,12,4,0,0,1927,38
10/21/2006, Middle Tennessee,215,46,234,24,19,5,33,3,1,12,11,6,0,0,1988,35, Louisiana-Monroe,102,29,184,28,15,7,65,0,0,5,13,4,1,0,1612,21
10/21/2006, Mississippi State,64,33,234,31,14,7,56,1,2,5,13,2,2,2,1730,24, Georgia,103,28,267,32,20,9,63,2,3,6,10,5,1,1,1870,27
10/21/2006, Mississippi,102,31,143,36,13,5,29,0,0,7,17,6,4,0,1945,3, Arkansas,141,37,205,18,14,5,45,0,0,7,9,2,1,1,1655,38
10/21/2006, UNLV,92,26,216,38,19,7,51,2,4,5,11,3,3,2,1711,7, BYU,308,41,266,25,20,12,114,0,1,15,10,6,1,1,1889,52
10/21/2006, North Carolina State,154,38,145,26,15,9,80,1,2,7,13,6,0,0,1963,20, Maryland,165,41,115,9,7,5,54,1,0,7,12,3,1,0,1637,26
10/21/2006, North Dakota State,143,39,237,37,22,3,25,1,1,6,16,7,1,0,2097,9, Minnesota,99,30,150,24,14,4,45,0,0,5,13,4,1,1,1503,10
10/21/2006, North Texas,160,31,103,16,11,6,35,1,1,10,10,3,1,0,1562,10, Arkansas State,279,51,187,19,11,3,15,0,0,15,15,11,0,0,2008,29
10/21/2006, Oregon State,151,38,181,22,16,3,25,1,2,11,10,4,0,0,1866,17, Arizona,22,28,161,30,17,3,30,1,2,5,12,2,3,2,1734,10
10/21/2006, Oregon,104,31,367,47,28,8,45,2,2,8,13,7,3,1,1636,23, Washington State,193,41,179,23,20,4,35,2,1,10,13,7,0,0,1964,34
10/21/2006, Rice,250,35,170,29,16,1,15,0,0,10,13,5,1,1,1641,40, UCF,155,35,327,42,27,5,53,1,1,7,14,5,3,2,1959,29
10/21/2006, Rutgers,268,48,72,18,10,2,15,0,0,14,16,7,1,0,2067,20, Pittsburgh,67,26,169,26,16,8,53,1,0,6,13,5,1,0,1533,10
10/21/2006, San Jose State,162,27,77,22,10,8,47,2,1,7,12,4,1,0,1202,7, Nevada,230,55,178,28,20,6,50,1,1,13,13,5,4,2,2398,23
10/21/2006, South Carolina,194,39,133,18,11,8,65,3,1,9,11,8,0,0,1854,31, Vanderbilt,133,36,120,25,11,7,41,1,2,8,12,1,5,4,1746,13
10/21/2006, SMU,89,34,224,33,22,8,65,1,0,8,14,8,1,0,1776,21, East Carolina,36,29,402,41,32,5,45,0,0,5,13,8,2,0,1824,38
10/21/2006, Southern Mississippi,82,37,134,24,13,7,45,2,0,5,16,4,1,0,2016,6, Virginia Tech,284,39,114,16,6,5,41,0,1,11,10,2,1,1,1584,36
10/21/2006, Stanford,79,30,66,25,7,10,81,2,1,5,14,3,2,1,1607,3, Arizona State,206,47,175,19,17,10,95,0,0,11,11,6,2,1,1993,38
10/21/2006, Temple,-6,22,322,29,20,4,25,2,1,2,10,2,3,2,1575,21, Northern Illinois,89,35,377,42,27,2,15,0,1,7,16,8,0,0,2025,43
10/21/2006, Texas A&M,231,48,192,27,17,3,27,1,1,11,13,6,2,2,2122,34, Oklahoma State,226,37,133,22,10,3,16,0,1,12,13,6,2,2,1478,33
10/21/2006, TCU,190,44,169,23,13,7,67,3,1,12,15,6,1,1,2069,31, Army,86,29,110,24,12,0,0,2,3,3,11,3,1,0,1531,17
10/21/2006, Texas Tech,107,20,368,40,31,14,129,2,0,7,7,2,0,0,1741,42, Iowa State,75,36,146,34,14,4,35,0,2,5,15,3,2,1,1859,26
10/21/2006, Texas,128,34,220,40,25,5,42,1,0,7,18,7,0,0,2076,22, Nebraska,38,24,302,29,16,7,67,2,1,3,13,4,0,0,1524,20
10/21/2006, UTEP,30,23,206,30,19,5,35,0,1,2,13,5,2,1,1552,17, Houston,204,42,208,30,20,4,30,0,1,13,16,10,3,2,2048,34
10/21/2006, Toledo,175,37,143,31,18,8,77,0,0,11,14,5,3,1,1778,13, Eastern Michigan,133,37,196,27,17,9,62,0,1,8,13,3,2,1,1822,17
10/21/2006, Tulane,106,27,283,39,20,6,45,2,1,6,18,10,0,0,1781,13, Auburn,220,41,212,19,16,4,35,1,0,10,15,11,1,0,1819,38
10/21/2006, Tulsa,139,33,217,20,17,5,55,0,1,9,9,7,1,1,1849,35, Memphis,75,29,157,38,24,2,23,0,1,10,16,8,3,3,1751,14
10/21/2006, Air Force,297,65,47,7,4,6,55,1,1,21,16,9,2,2,2129,12, San Diego State,151,30,133,19,12,5,36,0,0,9,10,5,0,0,1471,19
10/21/2006, Utah State,124,36,249,28,12,3,27,0,2,7,14,7,0,0,1435,35, Louisiana Tech,344,47,226,18,13,5,55,1,0,14,11,4,1,1,2165,48
10/21/2006, Washington,162,36,284,31,17,2,9,0,5,7,14,4,3,3,1681,24, California,190,35,291,36,21,6,45,0,0,8,13,4,1,0,1919,31
10/21/2006, Western Michigan,166,38,291,24,20,12,85,2,0,9,11,5,2,1,1822,41, Ball State,9,29,360,38,28,7,55,0,3,3,14,7,2,1,1778,27
10/21/2006, Wisconsin,241,46,201,22,13,4,25,0,1,10,14,7,1,0,2102,24, Purdue,99,24,187,40,20,4,39,0,1,4,14,3,3,0,1498,3
10/22/2006, South Florida,92,29,127,36,19,6,35,2,1,6,14,3,4,2,1534,6, Cincinnati,191,46,105,18,11,5,55,0,0,11,14,4,2,1,2066,23
10/26/2006, Clemson,80,28,86,28,11,1,5,1,1,5,16,4,0,0,1450,7, Virginia Tech,224,58,108,15,9,3,22,1,0,12,18,6,2,1,2150,24
10/27/2006, UTEP,40,18,253,37,21,6,62,0,1,2,13,3,3,1,1388,20, Tulsa,154,46,176,23,16,5,59,1,1,9,16,8,1,0,2212,30
10/28/2006, Akron,107,34,191,29,13,12,102,0,2,5,14,3,2,1,1585,20, Toledo,175,50,139,17,9,9,100,1,0,10,15,5,3,2,2015,35
10/28/2006, Arizona State,190,34,170,23,16,16,127,0,0,5,13,4,2,1,1644,26, Washington,126,35,148,32,14,7,50,0,2,7,14,4,0,0,1956,23
10/28/2006, Arkansas State,6,26,98,24,9,7,42,1,5,3,12,3,1,0,1438,0, Florida Atlantic,178,46,91,20,9,6,91,0,1,10,16,7,1,1,2162,29
10/28/2006, Arkansas,331,40,97,23,10,6,49,1,2,16,10,5,0,0,1630,44, Louisiana-Monroe,114,38,147,26,14,6,36,1,5,10,10,2,2,0,1970,10
10/28/2006, Auburn,175,41,253,34,21,9,84,1,1,11,14,4,3,3,2272,23, Mississippi,86,28,170,17,9,2,30,0,2,5,7,2,0,0,1328,17
10/28/2006, Ball State,128,38,98,24,11,5,39,1,1,6,16,5,2,1,1718,20, Miami (Ohio),133,36,226,35,20,8,79,1,1,9,16,7,1,1,1882,17
10/28/2006, Bowling Green,249,46,158,36,19,7,80,1,2,14,14,4,5,2,2117,14, Temple,94,28,162,13,10,9,81,0,2,5,8,2,0,0,1483,28
10/28/2006, BYU,153,34,258,31,23,8,50,0,0,6,12,9,0,0,1861,33, Air Force,190,49,39,10,4,1,10,1,1,13,14,8,2,1,1739,14
10/28/2006, Buffalo,-12,14,104,30,15,2,30,2,3,0,11,3,0,0,1364,0, Boston College,207,48,142,26,17,1,15,0,1,11,16,7,5,3,2236,41
10/28/2006, Cal Poly,204,51,80,13,4,3,25,1,0,12,13,2,2,1,1874,16, San Diego State,149,41,157,15,10,5,40,1,0,9,12,3,0,0,1726,14
10/28/2006, UCF,248,47,282,31,18,8,70,2,2,13,15,9,1,0,1961,31, Houston,211,33,305,34,22,5,50,0,1,10,13,7,1,1,1639,51
10/28/2006, Colorado,173,43,83,27,9,5,56,0,2,11,15,3,1,0,1895,15, Kansas,161,33,180,29,18,7,65,1,3,4,15,8,1,0,1705,20
10/28/2006, East Carolina,102,41,197,33,20,4,20,0,2,8,18,5,2,2,1961,20, Southern Mississippi,101,28,79,20,13,4,36,0,1,5,11,1,0,0,1639,17
10/28/2006, Eastern Michigan,65,32,220,39,22,12,105,0,2,4,18,5,2,1,2005,15, Western Michigan,178,35,150,32,18,6,62,2,0,10,13,4,1,1,1595,18
10/28/2006, Florida International,40,27,135,26,9,6,59,1,1,1,15,3,1,0,1793,3, Alabama,107,30,117,24,14,5,40,0,0,4,13,3,3,2,1807,38
10/28/2006, Florida State,172,34,286,36,22,13,100,1,0,9,14,5,1,0,1940,24, Maryland,92,32,131,20,12,10,75,0,0,7,10,3,0,0,1660,27
10/28/2006, Florida,156,35,163,28,14,10,75,1,1,6,14,4,1,0,2038,21, Georgia,64,26,151,33,13,6,50,3,2,7,13,3,1,1,1530,14
10/28/2006, Idaho,141,31,193,37,14,5,55,1,1,7,14,4,1,0,1777,10, Hawai'i,78,15,497,51,40,5,38,1,0,2,11,10,0,0,1823,68
10/28/2006, Illinois,121,41,171,30,13,2,8,1,1,7,19,9,2,1,1724,24, Wisconsin,99,41,217,26,15,1,10,1,1,6,15,4,2,2,1876,30
10/28/2006, Iowa State,104,35,280,41,23,2,15,2,1,8,17,7,2,2,1945,10, Kansas State,156,32,161,20,14,4,38,0,1,7,13,7,0,0,1655,31
10/28/2006, Kentucky,106,38,284,29,19,8,51,1,1,8,13,4,1,1,2027,34, Mississippi State,24,24,384,41,22,4,45,1,2,2,14,7,2,1,1573,31
10/28/2006, Louisiana Tech,41,22,181,34,16,4,20,0,0,3,12,2,2,0,1482,10, San Jose State,476,58,168,17,11,4,27,0,0,18,16,10,1,1,2118,44
10/28/2006, Memphis,147,37,322,42,26,7,53,1,3,8,16,7,4,2,1977,27, Marshall,130,31,278,24,15,5,39,2,0,6,14,8,2,2,1623,41
10/28/2006, Miami (Florida),71,34,246,31,20,8,72,3,1,5,12,3,0,0,2025,23, Georgia Tech,87,33,195,28,12,5,49,1,0,6,12,3,0,0,1575,30
10/28/2006, Michigan State,66,26,149,28,14,12,110,1,1,2,14,3,2,1,1390,21, Indiana,185,51,261,26,15,4,45,2,1,9,15,7,0,0,2210,46
10/28/2006, Middle Tennessee,101,37,244,27,19,5,40,0,1,4,15,6,1,1,2072,34, Louisiana-Lafayette,154,30,182,24,12,4,29,2,4,8,9,4,1,0,1528,20
10/28/2006, Minnesota,47,26,135,28,15,4,20,0,3,4,14,4,3,1,1639,0, Ohio State,266,46,218,25,17,3,40,3,0,15,10,7,1,1,1961,44
10/28/2006, Nebraska,211,40,241,39,21,5,40,1,0,14,16,7,1,1,2099,29, Oklahoma State,267,41,229,21,13,5,42,1,1,14,11,6,1,0,1501,41
10/28/2006, UNLV,65,29,232,35,25,7,58,1,2,6,14,5,2,2,1868,23, Utah,110,34,290,24,20,5,50,2,0,6,11,6,1,0,1732,45
10/28/2006, New Mexico State,17,23,278,47,29,5,55,2,3,3,18,6,5,3,1625,21, Nevada,236,41,230,33,20,4,35,1,3,8,11,4,1,1,1975,48
10/28/2006, New Mexico,79,31,195,25,15,6,57,1,0,5,13,5,0,0,1713,20, Colorado State,37,26,254,40,25,4,40,0,1,6,18,9,1,1,1887,19
10/28/2006, North Carolina State,70,29,220,35,21,9,53,0,1,1,18,6,1,1,1946,7, Virginia,125,37,131,22,12,3,15,0,0,9,12,2,0,0,1654,14
10/28/2006, North Texas,83,35,147,25,11,8,65,0,0,4,13,0,2,1,1871,6, Troy,142,39,101,22,13,5,35,1,1,7,15,5,1,1,1729,14
10/28/2006, Northern Illinois,73,26,123,30,15,4,30,1,2,4,14,2,4,2,1549,14, Iowa,149,43,256,30,19,6,64,2,1,9,12,3,2,2,2051,24
10/28/2006, Northwestern,-13,17,204,42,20,5,55,2,3,0,16,3,1,0,1623,3, Michigan,202,46,116,20,10,6,47,2,0,10,15,4,2,2,1977,17
10/28/2006, Notre Dame,176,37,295,25,18,4,35,0,0,9,11,4,5,3,1839,38, Navy,271,56,43,7,4,4,43,1,0,16,12,5,1,0,1761,14
10/28/2006, Ohio,209,43,52,15,7,11,73,0,1,10,11,3,1,0,1769,17, Kent State,179,45,79,20,7,3,20,0,0,9,13,2,3,0,1831,7
10/28/2006, Oklahoma,231,52,127,19,11,5,39,2,0,10,15,5,1,0,2183,26, Missouri,76,27,284,46,23,8,75,1,3,6,19,10,1,0,1417,10
10/28/2006, Penn State,240,50,182,31,14,9,80,1,0,14,19,10,2,1,2122,12, Purdue,62,24,184,39,22,1,5,1,2,6,15,7,2,0,1478,0
10/28/2006, Portland State,111,32,93,22,9,8,80,1,3,6,13,4,0,0,1814,12, Oregon,196,39,235,36,20,12,80,0,0,13,12,5,3,1,1786,55
10/28/2006, USC,86,27,406,39,24,6,42,3,1,6,10,3,2,1,1609,31, Oregon State,89,35,262,32,21,11,82,0,0,3,17,7,1,0,1991,33
10/28/2006, Syracuse,61,31,119,29,13,5,41,0,0,5,17,6,2,0,1759,3, Cincinnati,147,42,205,18,13,4,36,0,2,8,13,5,2,0,1841,17
10/28/2006, Tennessee,71,23,254,29,21,8,70,1,0,4,9,3,0,0,1707,31, South Carolina,165,35,230,30,16,4,18,0,3,10,12,5,2,0,1893,24
10/28/2006, Texas A&M,292,48,215,21,12,4,23,0,0,16,14,8,0,0,2212,31, Baylor,77,24,260,23,14,5,41,0,1,6,9,2,0,0,1388,21
