Date,Visitor.Team,Visitor.Rushing.Yards,Visitor.Rushing.Attempts,Visitor.Passing.Yards,Visitor.Passing.Attempts,Visitor.Passing.Completions,Visitor.Penalties,Visitor.Penalty.Yards,Visitor.Fumbles.Lost,Visitor.Interceptions.Thrown,Visitor.1st.Downs,Visitor.3rd.Down.Attempts,Visitor.3rd.Down.Conversions,Visitor.4th.Down.Attempts,Visitor.4th.Down.conversions,Visitor.Time.of.Possession,Visitor.Score,Home.Team,Home.Rushing.Yards,Home.Rushing.Attempts,Home.Passing.Yards,Home.Passing.Attempts,Home.Passing.Completions,Home.Penalties,Home.Penalty.Yards,Home.Fumbles.Lost,Home.Interceptions.Thrown,Home.1st.Downs,Home.3rd.Down.Attempts,Home.3rd.Down.Conversions,Home.4th.Down.Attempts,Home.4th.Down.conversions,Home.Time.of.Possession,Home.Score
10/28/2006, Texas,227,44,256,31,21,5,40,3,1,13,9,5,1,1,1874,35, Texas Tech,-1,13,519,62,42,12,127,1,1,0,14,5,3,1,1726,31
10/28/2006, Army,73,23,194,24,16,1,5,0,2,6,10,3,1,0,1348,28, Tulane,177,40,409,46,33,7,55,1,0,10,12,7,0,0,2133,42
10/28/2006, Vanderbilt,235,38,277,29,16,7,56,2,0,12,13,8,2,1,1803,45, Duke,253,39,103,25,10,6,55,0,2,15,10,3,2,1,1797,28
10/28/2006, Wake Forest,200,40,89,8,7,5,35,0,0,10,10,5,0,0,1714,24, North Carolina,134,40,236,30,19,3,15,1,2,7,14,5,3,3,1886,17
10/28/2006, Washington State,110,36,405,38,28,10,83,0,2,5,15,4,4,3,2219,37, UCLA,74,24,252,37,17,6,70,1,2,3,12,2,2,0,1381,15
10/28/2006, Wyoming,28,26,137,28,15,4,30,1,1,4,13,2,1,1,1856,3, TCU,188,41,244,18,11,3,25,1,2,11,11,5,0,0,1744,26
10/29/2006, Connecticut,188,44,67,17,8,8,52,2,1,8,15,3,0,0,2024,13, Rutgers,114,29,123,24,11,3,25,1,1,4,13,3,2,1,1576,24
10/31/2006, UAB,89,34,133,36,18,8,36,0,1,9,14,4,3,1,2018,9, SMU,110,26,148,23,18,6,47,1,1,3,10,4,0,0,1582,22
11/1/2006, Fresno State,102,26,121,24,12,5,42,0,1,5,11,2,4,2,1510,21, Boise State,300,47,180,25,19,5,31,0,1,14,14,9,1,1,2090,45
11/2/2006, West Virginia,318,50,222,21,13,7,68,3,0,14,9,4,1,0,1928,34, Louisville,114,32,354,26,19,4,40,1,0,6,10,4,0,0,1672,44
11/3/2006, Air Force,266,63,44,5,2,1,5,1,0,18,12,6,3,2,2098,43, Army,131,27,116,21,12,2,20,2,4,6,8,3,2,1,1502,7
11/4/2006, Arizona State,99,34,124,29,9,6,45,0,2,6,13,3,2,1,1626,10, Oregon State,121,36,282,36,17,4,50,0,0,6,17,9,1,1,1974,44
11/4/2006, Arizona,116,44,159,17,10,5,30,1,1,6,18,9,1,1,2127,27, Washington State,45,27,265,33,18,5,38,2,0,2,13,2,2,0,1473,17
11/4/2006, Arkansas State,88,35,89,22,12,4,36,1,1,5,11,3,2,0,2075,0, Auburn,148,28,251,22,12,7,57,1,3,7,9,4,0,0,1525,27
11/4/2006, Arkansas,267,50,228,20,11,8,65,0,2,11,14,7,1,1,2214,26, South Carolina,51,15,289,40,22,7,69,0,1,4,9,3,0,0,1386,20
11/4/2006, Ball State,47,22,250,34,18,3,25,0,1,2,12,2,1,0,1528,26, Michigan,352,46,155,25,17,8,71,0,1,15,14,7,1,1,2072,34
11/4/2006, Baylor,20,29,197,30,16,7,49,2,1,6,14,5,0,0,1802,21, Texas Tech,175,19,507,58,38,6,60,0,1,7,9,3,1,0,1798,55
11/4/2006, Boston College,28,25,402,57,40,10,70,1,2,4,17,8,3,2,2107,14, Wake Forest,160,27,120,24,15,3,20,0,2,8,10,3,0,0,1493,21
11/4/2006, Bowling Green,176,38,192,36,20,10,83,0,0,9,19,11,4,3,1728,28, Akron,222,39,248,25,17,9,89,1,1,14,12,7,2,2,1872,35
11/4/2006, BYU,112,37,290,30,22,6,40,0,1,6,13,8,0,0,2057,24, Colorado State,26,23,125,23,13,5,33,0,0,2,12,2,1,0,1453,3
11/4/2006, UCLA,187,34,329,40,22,6,55,0,2,5,17,10,1,1,1889,24, California,167,34,266,24,20,5,37,1,0,11,9,6,0,0,1711,38
11/4/2006, Central Michigan,216,32,283,25,19,7,80,0,1,10,10,5,1,1,1647,42, Temple,78,33,231,36,25,2,10,1,0,8,15,7,2,1,1953,26
11/4/2006, East Carolina,170,46,135,30,16,5,47,0,2,14,17,9,1,1,2192,23, UCF,58,26,205,34,18,5,57,0,2,3,14,5,2,0,1408,10
11/4/2006, Florida Atlantic,103,45,267,39,21,4,21,2,2,7,15,6,4,3,1936,14, Middle Tennessee,271,36,71,11,5,6,39,1,1,9,8,3,0,0,1664,35
11/4/2006, Florida,88,33,242,28,19,6,53,0,3,5,9,2,0,0,1915,25, Vanderbilt,93,23,298,44,27,3,33,0,1,5,14,3,2,1,1685,19
11/4/2006, Georgia Tech,194,43,215,35,13,5,35,0,2,10,17,7,0,0,1991,31, North Carolina State,58,21,270,53,21,9,93,0,0,1,19,5,2,1,1609,23
11/4/2006, Georgia,159,32,230,29,16,5,33,1,3,9,9,5,1,0,1671,20, Kentucky,147,42,204,32,23,3,25,1,2,12,13,5,2,1,1929,24
11/4/2006, Hawai'i,86,13,486,38,23,6,50,0,1,3,9,4,2,1,1395,63, Utah State,137,42,225,31,17,11,93,3,1,7,15,7,0,0,2205,10
11/4/2006, Indiana,165,37,335,47,27,4,35,0,3,10,15,7,3,1,1948,26, Minnesota,163,25,378,33,22,3,25,0,0,8,10,6,0,0,1566,63
11/4/2006, Kansas State,188,38,251,26,22,5,35,0,0,9,14,8,1,1,2010,34, Colorado,225,40,145,18,10,3,19,1,0,9,11,4,3,1,1590,21
11/4/2006, Kansas,169,46,234,27,20,5,50,3,1,10,17,9,2,2,2123,41, Iowa State,33,30,180,31,16,4,30,3,1,3,13,4,3,0,1477,10
11/4/2006, Kent State,103,34,195,34,18,5,40,3,2,6,13,3,3,0,1681,14, Buffalo,176,34,193,20,14,6,41,1,1,6,10,1,0,0,1919,41
11/4/2006, LSU,231,45,247,36,24,9,58,1,3,16,14,8,3,3,2466,28, Tennessee,62,20,186,30,12,1,15,0,1,4,13,5,0,0,1134,24
11/4/2006, Louisiana Tech,142,29,306,32,23,3,30,2,0,10,10,5,0,0,1572,34, North Texas,188,45,227,26,13,5,45,2,3,8,16,8,3,3,2028,31
11/4/2006, Maryland,54,28,247,35,23,6,31,0,1,5,14,5,2,2,1732,13, Clemson,143,41,251,27,18,1,5,0,0,7,18,6,2,1,1868,12
11/4/2006, Miami (Ohio),93,29,282,26,16,2,20,2,1,1,10,4,2,1,1549,24, Western Michigan,224,46,205,35,23,8,60,0,2,14,17,9,3,2,2051,27
11/4/2006, Mississippi State,131,38,143,23,9,5,58,1,1,6,16,7,0,0,1837,24, Alabama,101,26,187,39,19,6,45,0,2,3,14,4,0,0,1763,16
11/4/2006, Missouri,119,32,244,38,20,2,15,1,2,8,13,3,4,3,1489,20, Nebraska,183,47,236,22,14,3,19,2,0,8,17,11,1,0,2111,34
11/4/2006, North Carolina,31,25,213,24,14,5,56,0,0,3,13,4,0,0,1667,26, Notre Dame,106,35,346,37,23,5,35,1,0,9,14,8,0,0,1933,45
11/4/2006, Nevada,222,49,195,27,17,6,49,0,1,15,15,9,3,2,2272,45, Idaho,93,24,116,21,12,7,72,3,1,3,10,3,0,0,1328,7
11/4/2006, Northwestern State,170,34,91,18,10,3,14,0,0,9,12,4,2,0,1883,7, Mississippi,192,34,209,28,16,2,15,1,0,10,10,4,2,1,1717,27
11/4/2006, Northwestern,225,41,218,29,19,3,35,0,2,11,13,7,0,0,2002,21, Iowa,117,32,147,27,18,2,25,1,2,10,13,7,0,0,1598,7
11/4/2006, Ohio State,116,47,108,23,13,5,39,1,1,10,17,7,1,1,2177,17, Illinois,99,22,134,35,14,1,15,1,1,3,15,5,0,0,1423,10
11/4/2006, Ohio,278,51,46,12,7,6,65,0,0,12,13,4,1,0,1861,16, Eastern Michigan,120,33,107,25,13,7,60,0,1,5,14,5,0,0,1739,10
11/4/2006, Oklahoma State,80,21,123,28,11,10,78,1,2,5,12,4,0,0,1304,10, Texas,164,45,346,29,23,4,33,2,0,10,15,5,2,2,2296,36
11/4/2006, Oklahoma,224,45,39,12,3,5,42,2,0,12,9,1,1,1,1716,17, Texas A&M,204,40,63,18,8,6,48,0,1,10,14,6,0,0,1884,16
11/4/2006, Penn State,36,19,165,36,19,6,44,2,1,3,14,5,2,0,1333,3, Wisconsin,167,45,174,26,16,7,50,2,0,10,16,7,1,1,2267,13
11/4/2006, Pittsburgh,55,23,159,23,11,11,96,0,3,2,10,2,0,0,1456,12, South Florida,190,48,187,26,20,10,105,2,2,10,15,4,5,3,2144,22
11/4/2006, Purdue,77,27,286,30,21,5,39,2,0,4,12,3,1,1,1780,17, Michigan State,144,35,161,29,16,5,25,1,1,10,12,3,1,0,1820,15
11/4/2006, Rice,238,48,233,26,19,6,43,1,0,13,12,7,1,1,2211,37, UTEP,73,18,315,34,16,9,87,0,1,3,10,4,1,0,1389,31
11/4/2006, San Diego State,40,20,192,21,10,11,98,0,1,4,10,4,0,0,1325,24, Wyoming,222,54,97,25,15,3,30,1,0,18,15,6,3,2,2275,27
11/4/2006, San Jose State,256,50,105,16,9,2,29,1,0,12,11,3,4,3,1766,31, New Mexico State,65,25,364,49,34,11,124,1,0,4,15,7,6,2,1834,21
11/4/2006, USC,108,32,247,25,14,2,15,0,0,6,13,5,4,3,1448,42, Stanford,30,30,178,30,16,4,20,1,2,3,16,5,1,0,2152,0
11/4/2006, Louisiana-Lafayette,170,38,230,30,16,8,68,0,1,9,15,5,2,1,1998,28, Troy,208,39,153,19,12,5,40,1,1,11,10,4,1,1,1602,42
11/4/2006, TCU,250,55,195,28,15,8,69,2,0,17,16,7,2,1,2169,25, UNLV,118,24,128,27,10,5,55,0,1,4,10,1,1,0,1431,10
11/4/2006, Tulane,80,27,262,46,26,2,10,1,2,5,18,10,2,0,1577,21, Marshall,134,32,340,33,25,3,20,1,2,7,10,3,0,0,2023,42
11/4/2006, Tulsa,113,24,136,34,16,2,15,1,1,5,14,7,1,0,1652,10, Houston,227,38,244,21,16,10,90,1,0,11,11,3,2,2,1948,27
11/4/2006, Navy,435,70,32,5,2,3,25,3,0,21,14,8,3,2,1985,38, Duke,113,33,181,22,15,6,52,1,0,6,12,4,3,1,1615,13
11/4/2006, Virginia Tech,53,40,86,19,5,3,15,0,1,5,14,3,1,0,1851,17, Miami (Florida),153,27,84,30,14,8,62,0,3,6,13,3,0,0,1749,10
11/4/2006, Virginia,58,32,125,32,17,2,6,0,2,6,16,4,2,0,1916,0, Florida State,117,27,226,31,14,4,35,0,0,4,14,4,1,0,1684,33
11/4/2006, Washington,13,21,125,34,15,7,72,0,1,4,15,3,2,1,1492,14, Oregon,316,54,138,30,18,3,17,1,2,20,14,8,0,0,2108,34
11/5/2006, Southern Mississippi,254,40,232,25,15,10,76,0,0,11,11,5,1,1,1870,42, Memphis,158,32,151,34,12,6,60,0,0,9,15,3,3,3,1730,21
11/7/2006, Toledo,238,49,49,21,8,7,73,0,1,14,17,7,2,0,2051,17, Northern Illinois,23,22,244,47,20,6,38,1,1,2,16,3,2,1,1549,13
11/9/2006, Buffalo,98,36,150,24,15,6,39,1,1,5,12,3,1,0,1877,16, Akron,144,37,274,21,14,9,71,1,0,6,11,3,1,1,1723,31
11/9/2006, Louisville,103,39,163,27,13,8,49,0,1,7,17,5,2,2,2075,25, Rutgers,143,30,189,21,8,4,35,0,1,7,11,3,0,0,1525,28
11/9/2006, Wyoming,144,23,102,28,14,2,15,0,2,5,11,1,3,1,1196,7, BYU,141,43,313,26,20,5,35,0,0,6,17,12,1,1,3190,55
11/10/2006, UTEP,1,22,455,40,25,4,30,1,0,1,12,5,1,0,1779,36, UAB,94,31,266,27,16,9,75,1,2,6,10,3,1,0,1821,17
11/10/2006, Western Michigan,175,38,59,23,12,4,41,2,1,10,15,6,2,0,1682,7, Central Michigan,142,35,163,27,17,2,20,0,1,8,14,4,1,1,1918,31
11/11/2006, Alabama,78,28,291,36,22,5,45,1,1,6,11,3,1,1,1868,14, LSU,211,34,207,21,18,7,61,0,0,13,10,3,3,3,1732,28
11/11/2006, Baylor,93,21,262,41,24,3,30,3,3,6,9,2,0,0,1518,24, Oklahoma State,387,54,123,15,13,11,124,0,0,20,10,5,1,0,2082,66
11/11/2006, Boise State,160,44,181,20,14,3,24,0,1,12,14,6,2,2,2046,23, San Jose State,75,27,173,23,17,5,32,0,0,4,13,8,0,0,1554,20
11/11/2006, California,106,23,250,36,17,7,57,0,3,4,13,3,0,0,1612,20, Arizona,60,33,202,34,17,6,54,0,0,3,15,3,2,2,1988,24
11/11/2006, UCF,148,44,319,28,19,2,20,0,0,10,14,7,0,0,2175,26, Memphis,78,19,287,43,28,2,20,0,0,4,14,5,4,2,1425,24
11/11/2006, Cincinnati,57,31,310,41,23,11,75,1,3,5,17,8,2,1,1965,24, West Virginia,313,38,98,14,8,12,102,0,0,10,11,5,0,0,1635,42
11/11/2006, Colorado State,148,34,235,33,15,1,5,0,2,7,17,8,1,1,1866,22, Utah,205,42,321,34,21,10,105,0,1,12,15,9,2,1,1734,35
11/11/2006, Duke,170,31,131,40,20,2,16,0,2,10,16,5,4,1,1632,7, Boston College,241,42,260,40,25,5,34,1,1,15,13,6,3,0,1968,28
11/11/2006, Georgia Tech,143,44,78,24,10,6,57,1,1,6,19,9,1,1,2104,7, North Carolina,55,23,156,34,13,7,54,0,2,4,13,2,2,1,1496,0
11/11/2006, Georgia,227,46,219,20,14,8,49,3,0,10,14,8,2,1,2292,37, Auburn,136,25,35,12,4,4,35,0,4,6,7,0,0,0,1308,15
11/11/2006, Houston,357,48,147,21,12,10,87,1,0,16,10,5,2,0,1740,37, SMU,44,35,299,36,23,4,29,2,0,5,16,8,2,0,1860,27
11/11/2006, Iowa State,102,30,209,29,18,7,46,0,0,6,12,5,1,1,1730,16, Colorado,263,38,200,19,13,10,93,0,0,9,12,6,0,0,1870,33
11/11/2006, Kent State,84,34,98,16,6,9,71,2,1,4,11,3,1,1,1894,0, Virginia Tech,73,36,141,22,12,5,50,1,0,3,16,7,1,0,1706,23
11/11/2006, Louisiana Tech,135,41,225,38,17,6,65,0,2,9,19,9,3,1,2302,17, Hawai'i,112,12,506,44,30,7,57,1,1,5,7,5,0,0,1298,61
11/11/2006, Marshall,35,14,305,46,25,2,21,2,1,0,12,4,1,0,1501,20, East Carolina,74,40,310,31,23,6,45,2,0,6,15,6,0,0,2099,33
11/11/2006, Miami (Florida),180,46,140,27,14,2,10,1,1,10,21,13,0,0,2229,13, Maryland,56,21,202,16,11,1,10,0,0,3,10,2,0,0,1371,14
11/11/2006, Michigan,208,46,168,16,12,2,20,0,1,14,10,5,2,2,2124,34, Indiana,26,20,105,33,16,2,15,0,1,4,13,3,2,1,1476,3
11/11/2006, Middle Tennessee,211,37,134,14,11,6,35,0,0,9,12,6,1,1,1542,38, Arkansas State,162,45,146,35,14,5,40,0,1,11,17,7,5,1,1919,10
11/11/2006, Minnesota,122,33,243,29,16,9,65,0,0,6,13,5,2,0,1813,31, Michigan State,3,28,341,53,28,4,28,1,2,4,21,10,4,0,1787,18
11/11/2006, Nebraska,123,38,267,36,21,5,43,0,1,6,15,7,2,1,1972,28, Texas A&M,155,27,288,32,19,4,38,0,0,4,14,5,1,0,1628,27
11/11/2006, UNLV,39,26,211,39,20,7,82,0,2,4,14,4,3,2,1534,7, San Diego State,141,47,136,21,16,3,38,1,1,8,15,7,2,1,2066,21
11/11/2006, New Mexico State,9,22,367,51,39,4,39,4,0,1,15,6,3,1,1791,18, Fresno State,164,41,99,19,11,9,65,0,0,9,13,4,1,0,1809,23
11/11/2006, North Carolina State,178,45,95,25,10,2,10,0,2,10,17,7,3,1,1818,14, Clemson,223,39,146,24,15,5,41,1,2,9,11,4,0,0,1782,20
11/11/2006, North Texas,119,49,128,16,9,3,30,0,1,6,17,7,2,2,2030,16, Louisiana-Lafayette,40,32,168,29,17,2,20,1,0,5,16,7,4,1,1570,7
11/11/2006, Louisiana-Monroe,162,47,184,18,15,5,38,2,0,9,16,10,1,0,2039,35, Florida International,10,21,200,36,19,5,54,2,1,1,12,2,3,0,1514,0
11/11/2006, Notre Dame,176,27,207,19,14,6,60,0,0,10,7,3,1,0,1285,39, Air Force,200,60,205,19,14,5,50,0,0,11,17,9,4,1,2315,17
11/11/2006, Ohio State,231,44,194,24,14,3,30,1,1,12,13,8,3,2,1912,54, Northwestern,68,24,229,36,21,2,17,3,2,4,11,3,1,0,1587,10
11/11/2006, Oregon State,85,34,175,29,17,8,70,4,0,4,12,4,3,1,1902,7, UCLA,136,36,126,23,12,13,155,1,1,8,13,5,0,0,1698,25
11/11/2006, Oregon,102,40,256,48,30,12,87,1,1,8,19,8,5,2,2017,10, USC,167,28,176,27,16,7,60,0,3,8,9,4,3,2,1583,35
11/11/2006, Pittsburgh,180,41,234,25,20,6,40,0,0,7,12,5,2,2,1644,45, Connecticut,317,62,164,29,20,5,30,1,0,17,19,11,4,2,1956,46
11/11/2006, Purdue,202,38,229,42,20,8,47,1,1,9,17,10,1,0,1791,42, Illinois,316,42,95,29,8,6,56,4,1,14,15,5,3,2,1809,31
11/11/2006, Rice,147,33,209,37,14,7,53,0,0,6,16,6,0,0,1638,41, Tulsa,260,52,308,29,17,8,64,3,1,13,13,5,3,2,1962,38
11/11/2006, South Carolina,135,28,275,34,24,10,85,0,0,10,12,6,1,1,1831,16, Florida,147,32,254,29,19,4,49,0,1,11,13,7,2,2,1769,17
11/11/2006, Southern Mississippi,226,50,167,25,17,7,49,1,0,15,14,9,2,0,1982,31, Tulane,43,32,42,16,4,11,76,1,1,4,13,3,2,2,1618,3
11/11/2006, Stanford,20,35,206,20,11,7,50,0,0,1,14,2,3,0,1889,20, Washington,39,28,122,44,11,5,51,0,3,5,18,5,4,1,1711,3
11/11/2006, Syracuse,76,39,174,32,15,3,15,2,1,4,16,4,3,1,1976,10, South Florida,150,40,364,35,25,11,100,2,1,10,13,7,2,0,1624,27
11/11/2006, Temple,16,29,58,19,8,8,60,2,1,0,14,2,3,0,1843,0, Penn State,212,33,199,30,17,3,30,0,1,10,13,5,3,1,1757,47
11/11/2006, Tennessee,92,29,174,34,16,5,16,0,1,6,13,4,0,0,1685,14, Arkansas,259,45,166,16,11,5,65,1,0,10,13,7,0,0,1915,31
11/11/2006, TCU,167,35,25,16,6,5,32,1,0,11,13,4,0,0,1456,27, New Mexico,102,40,183,25,15,7,60,2,1,6,14,5,1,1,2144,21
11/11/2006, Texas Tech,31,11,250,48,26,7,51,0,1,3,12,2,2,1,1589,24, Oklahoma,139,36,309,31,24,2,25,3,1,5,11,7,0,0,2011,34
11/11/2006, Texas,143,45,241,35,17,4,40,2,0,10,15,5,3,3,1942,42, Kansas State,23,25,323,34,22,8,52,1,1,4,11,4,1,0,1658,45
11/11/2006, Troy,129,39,325,29,20,3,25,1,1,7,14,3,4,2,1787,24, Florida Atlantic,35,27,312,37,24,7,50,0,2,5,12,3,0,0,1813,17
11/11/2006, Navy,323,56,151,9,7,4,23,2,0,17,11,8,1,1,1791,49, Eastern Michigan,138,29,220,37,24,6,55,1,2,9,11,5,1,1,1809,21
11/11/2006, Utah State,125,38,82,21,9,8,69,0,3,7,13,2,2,0,1767,0, Nevada,202,44,140,20,12,4,34,2,0,14,11,6,2,1,1833,42
11/11/2006, Vanderbilt,175,30,446,37,23,1,5,2,2,7,9,2,2,0,1764,26, Kentucky,147,37,450,43,29,6,58,1,0,8,16,7,1,1,1836,38
11/11/2006, Wake Forest,169,46,138,20,13,4,40,0,0,9,14,3,0,0,2143,30, Florida State,26,23,113,28,9,9,69,0,4,2,13,1,0,0,1457,0
11/11/2006, Washington State,27,19,165,32,15,6,55,0,2,3,12,4,0,0,1381,14, Arizona State,196,49,366,29,16,4,44,1,1,11,15,8,2,1,2219,47
11/11/2006, Wisconsin,143,44,228,24,17,6,45,2,0,7,14,5,1,0,2328,24, Iowa,134,19,170,31,10,5,45,0,1,5,11,3,1,0,1272,21
11/14/2006, Ball State,144,34,212,31,15,3,41,0,0,6,13,2,2,0,1663,20, Toledo,226,40,152,27,14,3,24,1,0,8,15,3,1,0,1937,17
11/15/2006, Miami (Ohio),73,37,130,24,12,4,31,1,0,6,15,6,2,1,1854,9, Bowling Green,129,33,131,24,13,2,20,0,0,8,14,4,1,0,1746,7
11/16/2006, Akron,-4,21,227,46,21,9,64,1,2,2,15,3,4,1,1461,7, Ohio,208,50,49,15,6,7,64,3,0,11,14,4,1,0,2139,17
11/16/2006, West Virginia,437,47,204,16,11,4,40,0,0,15,14,9,1,0,2035,45, Pittsburgh,-1,19,341,37,28,4,40,0,0,2,13,6,2,0,1565,27
11/17/2006, Central Michigan,104,22,217,42,25,6,49,1,2,5,14,5,1,0,1578,10, Northern Illinois,215,39,185,27,17,4,31,0,1,12,11,5,0,0,2022,31
11/17/2006, Eastern Michigan,68,28,174,34,15,3,22,1,4,3,15,5,0,0,1825,6, Kent State,129,41,188,18,9,6,57,0,1,3,12,1,3,0,1775,14
11/18/2006, UAB,82,38,155,18,9,11,91,0,2,5,13,4,1,0,1953,20, Southern Mississippi,212,44,128,18,8,6,55,3,1,14,12,5,0,0,1647,25
11/18/2006, Arizona,230,45,133,14,9,9,85,0,0,9,14,5,0,0,2180,37, Oregon,163,26,183,45,25,2,20,2,4,7,16,8,4,0,1420,10
11/18/2006, Arkansas State,233,51,188,26,13,8,100,0,0,15,19,10,1,1,2274,33, Troy,88,26,267,30,19,6,74,1,2,5,9,3,0,0,1326,26
11/18/2006, Arkansas,128,38,128,18,9,4,33,0,1,6,13,5,1,0,1774,28, Mississippi State,154,30,201,36,15,7,63,0,2,5,15,5,1,0,1826,14
11/18/2006, Auburn,124,40,137,14,6,7,47,1,0,8,11,4,0,0,1817,22, Alabama,112,30,252,33,18,5,40,3,1,7,14,7,1,0,1783,15
11/18/2006, Buffalo,52,28,107,23,6,2,15,3,1,2,13,2,0,0,1576,3, Wisconsin,128,42,308,27,16,2,25,2,1,8,11,3,1,0,2024,35
11/18/2006, California,99,26,176,38,17,3,22,1,2,5,15,7,1,0,1569,9, USC,120,31,238,31,18,10,71,0,0,5,13,4,1,1,2031,23
11/18/2006, UCLA,87,30,187,24,14,2,13,0,0,4,13,3,1,1,1657,24, Arizona State,115,37,149,30,11,4,33,0,1,7,17,4,2,0,1943,12
11/18/2006, UCF,74,32,230,35,22,5,39,1,0,2,16,4,3,1,1857,9, Tulane,28,26,267,43,26,4,25,0,2,6,15,6,2,0,1743,10
11/18/2006, Connecticut,70,39,196,33,21,2,10,0,3,6,19,11,0,0,1862,14, Syracuse,163,39,143,19,9,4,35,1,0,7,13,4,0,0,1738,20
11/18/2006, Duke,41,26,237,33,19,6,57,2,2,2,14,4,0,0,1695,21, Georgia Tech,214,42,248,25,13,8,69,0,2,9,15,7,2,1,1905,49
