"TEAM","WIN.PERC","WIN.MULT","SoS.MULT","SIM.WINS","SIM.LOSSES","SIM.PERC","RANK.SCORE","RANK","SIMURANK","ALT.RANK.SCORE","ALT.RANK"
"Air Force",0.655960535365158,0.827980267682579,0.818409500865904,13934,17816,0.438866141732283,0.297387510861455,75,77,0.504184936801382,57
"Akron",0.389597395251222,0.694798697625611,0.860218255682313,10167,21583,0.320220472440945,0.191388899234016,95,95,0.330166018654568,100
"Alabama",0.947064622954397,0.973532311477199,0.989155656132333,30278,1472,0.953637795275591,0.918329348586585,1,2,0.942408817437315,1
"Appalachian State",0.723312432175503,0.861656216087751,0.882093478141446,20143,11607,0.634425196850394,0.482202058022432,35,38,0.636827851670556,27
"Arizona",0.219044753687976,0.609522376843988,0.965515588179889,10172,21578,0.320377952755906,0.188543500445275,96,94,0.247786733715145,110
"Arizona State",0.449473173403552,0.724736586701776,0.920601789045564,14239,17511,0.448472440944882,0.299218031308875,74,74,0.425348018690492,74
"Arkansas",0.477805861015964,0.738902930507982,0.995876741677957,16850,14900,0.530708661417323,0.390525281638813,55,58,0.494126716487913,60
"Arkansas State",0.523221554895086,0.761610777447543,0.843258474137515,14183,17567,0.446708661417323,0.286891821948962,76,75,0.443043560483567,73
"Army",0.65242517728184,0.82621258864092,0.802824583776557,6258,25492,0.197102362204724,0.130738741421636,111,116,0.414889434999334,79
"Auburn",0.84391067331412,0.92195533665706,0.961891929394866,27136,4614,0.854677165354331,0.75794599827031,4,5,0.826059632312136,5
"Ball State",0.463776725014034,0.731888362507017,0.801320758816326,8982,22768,0.282897637795276,0.165913053544328,103,102,0.342055157404823,96
"Baylor",0.687942863811705,0.843971431905853,0.832387082853802,20077,11673,0.632346456692913,0.44423028992201,47,40,0.592538654616515,44
"Boise State",0.768499778270481,0.88424988913524,0.87538196150641,24473,7277,0.770803149606299,0.596645112952886,18,16,0.705421612081869,17
"Boston College",0.263199528283804,0.631599764141902,0.893346355336604,7038,24712,0.221669291338583,0.125074092928877,113,113,0.230641989991961,114
"Bowling Green",0.180170259180288,0.590085129590144,0.919361477595981,6294,25456,0.198236220472441,0.107543454225474,116,115,0.176506470623374,123
"Buffalo",0.197985697788445,0.598992848894223,0.82476845619096,4951,26799,0.155937007874016,0.0770376235056448,125,123,0.160840574833249,124
"BYU",0.656004124934004,0.828002062467002,0.898997374792906,19407,12343,0.611244094488189,0.454992793798228,45,45,0.596912022275388,41
"California",0.390643354322874,0.695321677161437,0.965809509573264,18331,13419,0.577354330708661,0.387721312365417,57,52,0.44397615454064,72
"Central Michigan",0.481523382361969,0.740761691180984,0.86654066439772,10662,21088,0.335811023622047,0.215557139059009,90,93,0.390110068990668,87
"Charlotte",0.333808340935825,0.666904170467912,0.835763154677537,7877,23873,0.248094488188976,0.138281400731259,110,109,0.268687970781792,107
"Cincinnati",0.33939400189792,0.66969700094896,0.870237603535234,9344,22406,0.294299212598425,0.171516260640819,101,99,0.295002019443394,104
"Clemson",0.854989780730116,0.927494890365058,0.913331771146167,26520,5230,0.835275590551181,0.707570765703672,8,7,0.799018084014467,8
"Colorado",0.832693477884612,0.916346738942306,0.908398287574557,25289,6461,0.796503937007874,0.663016096650193,10,14,0.76977953192588,10
"Colorado State",0.551910837729654,0.775955418864827,0.874026437227163,16145,15605,0.508503937007874,0.344870192376038,67,66,0.49109108778123,63
"Connecticut",0.238962645768949,0.619481322884474,0.882863960023837,8821,22929,0.277826771653543,0.151948388364672,107,103,0.233256595712079,113
"Duke",0.507299368378886,0.753649684189443,0.936835583574235,14669,17081,0.462015748031496,0.3262042976967,69,73,0.470842649225215,67
"East Carolina",0.409957652091741,0.70497882604587,0.859502477670425,11634,20116,0.366425196850394,0.222028403428165,88,88,0.357048144091999,92
"Eastern Michigan",0.50566965670678,0.75283482835339,0.858830834181792,12659,19091,0.398708661417323,0.257788180468227,83,84,0.42242601586571,76
"Florida",0.83242692947456,0.91621346473728,0.882264467704397,23073,8677,0.726708661417323,0.587429557744853,19,22,0.731850021696226,14
"Florida Atlantic",0.273376073407253,0.636688036703626,0.822095074675472,5301,26449,0.16696062992126,0.0873902155343928,122,122,0.205480958961902,117
"Florida International",0.252508950889701,0.626254475444851,0.861561772838439,5654,26096,0.17807874015748,0.0960836158645287,118,119,0.204394286309897,118
"Florida State",0.652492517978527,0.826246258989264,0.937389506018597,22072,9678,0.695181102362205,0.538427894350397,25,27,0.63948679352655,26
"Fresno State",0.190106523152513,0.595053261576257,0.878591493655325,3962,27788,0.124787401574803,0.0652399434230898,127,127,0.152946449945059,126
"Georgia",0.464448519107551,0.732224259553775,0.946860235596948,17409,14341,0.548314960629921,0.380154457756336,58,56,0.475950209693193,66
"Georgia Southern",0.506694586398868,0.753347293199434,0.847632534354239,9108,22642,0.286866141732283,0.18318172407538,98,101,0.381949258185991,88
"Georgia State",0.345399958668975,0.672699979334488,0.857809806818452,10920,20830,0.343937007874016,0.198468382405387,92,90,0.312170650505295,103
"Georgia Tech",0.54231775988565,0.771158879942825,0.90628286359654,15765,15985,0.496535433070866,0.347022694479028,65,67,0.493174005962574,61
"Hawaii",0.267950357061547,0.633975178530773,0.873686834433474,8260,23490,0.260157480314961,0.144100127058204,109,108,0.242788959602601,111
"Houston",0.793616430974075,0.896808215487038,0.844814409027908,21175,10575,0.666929133858268,0.505289856443789,30,31,0.66928210870489,25
"Idaho",0.398657500318323,0.699328750159161,0.856687412300194,10857,20893,0.341952755905512,0.204865994736815,91,91,0.341667493529682,97
"Illinois",0.291091371551234,0.645545685775617,0.927558817176623,7829,23921,0.246582677165354,0.147649168173069,108,110,0.262197137912707,108
"Indiana",0.48092889573084,0.74046444786542,0.916551156734832,18172,13578,0.572346456692913,0.388436399425692,56,53,0.484646109357175,64
"Iowa",0.622130137461502,0.811065068730751,0.922777767519856,19717,12033,0.621007874015748,0.464782670315951,41,44,0.589727864240947,46
"Iowa State",0.356325884933817,0.678162942466909,0.928454696295313,15230,16520,0.479685039370079,0.302030600082637,72,71,0.380449973975617,89
"Kansas",0.167853543367492,0.583926771683746,0.926277978230466,4705,27045,0.148188976377953,0.0801522326690995,124,125,0.153049019318825,125
"Kansas State",0.649089984433212,0.824544992216606,0.907644316206683,18046,13704,0.568377952755906,0.42537040837912,50,54,0.582221207636961,49
"Kent State",0.37638477214863,0.688192386074315,0.866067471310733,9545,22205,0.300629921259843,0.179181758198951,99,98,0.317526378989701,102
"Kentucky",0.42025754212009,0.710128771060045,0.944032035233495,12799,18951,0.40311811023622,0.270244055784832,81,82,0.398863758618643,83
"Louisiana-Lafayette",0.414744722932278,0.707372361466139,0.811176983009432,9572,22178,0.30148031496063,0.17299066432073,100,97,0.324781020365069,101
"Louisiana-Monroe",0.26832970680325,0.634164853401625,0.83737760918564,4950,26800,0.155905511811024,0.0827913534304417,123,124,0.201764029507934,119
"Louisiana Tech",0.734595221817642,0.867297610908821,0.792862339568705,21056,10694,0.663181102362205,0.456034901951482,44,34,0.609348958258287,35
"Louisville",0.892572043060223,0.946286021530112,0.882576498138832,27992,3758,0.88163779527559,0.736317263903266,6,4,0.81905467049234,6
"LSU",0.833986319398413,0.916993159699206,0.965390305836157,25619,6131,0.806897637795276,0.714311222874267,7,11,0.805714084563228,7
"Marshall",0.4343746046218,0.7171873023109,0.838216207841679,8540,23210,0.268976377952756,0.161697307026891,105,106,0.332392015230128,99
"Maryland",0.418033858039889,0.709016929019944,0.924208116895677,13146,18604,0.414047244094488,0.271316547210585,79,80,0.395582604523283,85
"Massachusetts",0.301929428072435,0.650964714036217,0.859300703784954,7143,24607,0.224976377952756,0.125846034735485,112,112,0.24795757267494,109
"Memphis",0.702126022779251,0.851063011389625,0.85325615648249,22295,9455,0.702204724409449,0.509923343021627,29,26,0.633463809178457,29
"Miami (FL)",0.801730313893167,0.900865156946583,0.908209104051749,23448,8302,0.73851968503937,0.604237558306372,16,19,0.73159907506115,15
"Miami (OH)",0.473291588552547,0.736645794276274,0.832970943191298,12735,19015,0.401102362204724,0.246118231278294,85,83,0.396526214682323,84
"Michigan",0.964848289015871,0.982424144507935,0.935131487241452,29965,1785,0.943779527559055,0.867046242184915,3,3,0.916099852832873,3
"Michigan State",0.477737668777491,0.738868834388745,0.921711164195439,16509,15241,0.519968503937008,0.354110850272841,63,64,0.466880263224946,68
"Middle Tennessee",0.568146821092901,0.784073410546451,0.827023007442263,16148,15602,0.50859842519685,0.329798995897227,68,65,0.482779803498292,65
"Minnesota",0.67858883466412,0.83929441733206,0.849676601251376,16769,14981,0.528157480314961,0.376644324919518,59,59,0.560439863228014,51
"Mississippi State",0.425410240996268,0.712705120498134,0.96373164587738,16635,15115,0.523937007874016,0.359869528342875,62,61,0.447966543776956,71
"Missouri",0.541191781390234,0.770595890695117,0.916995617827643,15593,16157,0.49111811023622,0.347040290544789,64,68,0.494553031371527,59
"Navy",0.597869492216746,0.798934746108373,0.903089163941797,17634,14116,0.55540157480315,0.400727408068319,53,55,0.545086831515935,53
"Nebraska",0.630192143631905,0.815096071815953,0.929956041055966,20537,11213,0.646834645669291,0.490302935704905,33,35,0.606312209220763,38
"Nevada",0.327061452585795,0.663530726292898,0.812358133368035,5417,26333,0.170614173228346,0.0919652334492526,121,120,0.233998745155605,112
"New Mexico",0.607917920501479,0.80395896025074,0.770714261012129,8677,23073,0.273291338582677,0.169337499590456,102,104,0.403451120097778,81
"New Mexico State",0.198330687647568,0.599165343823784,0.882010388818375,7331,24419,0.230897637795276,0.122022488008295,114,111,0.19358569721619,120
"North Carolina",0.637490798543115,0.818745399271557,0.894448231796714,19795,11955,0.623464566929134,0.456578922569934,43,43,0.587956534005421,47
"North Carolina State",0.589266993330037,0.794633496665019,0.903641087152296,16538,15212,0.52088188976378,0.37402626077323,60,63,0.528617874238406,55
"North Texas",0.346597829670542,0.673298914835271,0.881727342791127,8553,23197,0.269385826771654,0.159925223229578,106,105,0.293531797838937,105
"Northern Illinois",0.471494129631313,0.735747064815657,0.890256565344604,16743,15007,0.527338582677165,0.345408699015504,66,60,0.455613357176199,70
"Northwestern",0.595252184923854,0.797626092461927,0.982597687722518,22775,8975,0.717322834645669,0.562198582522469,23,24,0.629036558560527,30
"Notre Dame",0.619094581544961,0.80954729077248,0.929112970269713,19969,11781,0.628944881889764,0.473067740804515,38,42,0.593120830988003,43
"Ohio",0.63963058051664,0.81981529025832,0.793527357421996,14685,17065,0.46251968503937,0.300890266665317,73,72,0.492549471202235,62
"Ohio State",0.955887846482984,0.977943923241492,0.945433706505473,30659,1091,0.965637795275591,0.892810501409204,2,1,0.924364991561159,2
"Oklahoma",0.701838479139261,0.850919239569631,0.944025949254206,25624,6126,0.807055118110236,0.648299179016935,12,10,0.710720863698458,16
"Oklahoma State",0.692867963758779,0.84643398187939,0.871352157016435,22055,9695,0.694645669291339,0.512330408932003,28,28,0.634036552929645,28
"Old Dominion",0.622083279618234,0.811041639809117,0.822783250501643,15268,16482,0.48088188976378,0.320898003973827,70,70,0.501520431845935,58
"Ole Miss",0.568721432330241,0.78436071616512,1,22939,8811,0.722488188976378,0.566691353326353,22,23,0.619977017878953,33
"Oregon",0.406809348719167,0.703404674359584,0.95896524095949,18782,12968,0.59155905511811,0.399030619519482,54,51,0.457263701785403,69
"Oregon State",0.323357578902703,0.661678789451351,0.978049898950987,12307,19443,0.387622047244094,0.250851496818623,84,86,0.340047247328581,98
"Penn State",0.674587063387464,0.837293531693732,0.974721616202999,25363,6387,0.798834645669291,0.651951405138132,11,13,0.704634610352873,18
"Pittsburgh",0.539000709594872,0.769500354797436,0.949671705943199,21099,10651,0.664535433070866,0.485624362415865,34,32,0.562760959947327,50
"Purdue",0.267430326334577,0.633715163167289,0.866986005482068,6596,25154,0.207748031496063,0.114141375924785,115,114,0.223821577414408,115
"Rice",0.251983672279909,0.625991836139954,0.844715707050682,4158,27592,0.13096062992126,0.0692500345654924,126,126,0.185556587237187,121
"Rutgers",0.137327906834713,0.568663953417356,0.953594098642447,5389,26361,0.169732283464567,0.0920415044406985,120,121,0.143880815512524,127
"San Diego State",0.890470858305306,0.945235429152653,0.75,21964,9786,0.691779527559055,0.490420888958477,32,29,0.675828605005672,23
"San Jose State",0.273403586153278,0.636701793076639,0.872895709130123,5931,25819,0.186803149606299,0.10382038283066,117,117,0.221369594678089,116
"SMU",0.400219149144267,0.700109574572134,0.913971879257099,13995,17755,0.440787401574803,0.282051246850027,77,76,0.390788499096977,86
"South Alabama",0.444269608696672,0.722134804348336,0.85053591142524,11363,20387,0.357889763779528,0.219816459806584,89,89,0.371208092294082,90
"South Carolina",0.406948152524288,0.703474076262144,0.928457245237176,15558,16192,0.490015748031496,0.320051631199164,71,69,0.415227889775204,78
"South Florida",0.689887782453794,0.844943891226897,0.861135534988345,20171,11579,0.635307086614173,0.462256557890177,42,37,0.607826951954905,36
"Southern Miss",0.549319159147437,0.774659579573718,0.837724565495392,9149,22601,0.288157480314961,0.187000188659628,97,100,0.402837929381707,82
"Stanford",0.601976207141186,0.800988103570593,0.982293733690614,19333,12417,0.608913385826772,0.479096458776863,37,47,0.597182766012678,40
"Syracuse",0.287093912863592,0.643546956431796,0.911633181828831,10739,21011,0.338236220472441,0.198436006261036,93,92,0.287228298335831,106
"TCU",0.642812330739072,0.821406165369536,0.879981068514851,21074,10676,0.663748031496063,0.479771596711004,36,33,0.598357798270881,39
"Temple",0.750956714960865,0.875478357480432,0.852241579819638,17255,14495,0.543464566929134,0.40548927099279,52,57,0.607819213732653,37
"Tennessee",0.632080548237615,0.816040274118808,0.964433152975904,20131,11619,0.634047244094488,0.499005512600222,31,39,0.617748705412524,34
"Texas",0.552429878951913,0.776214939475956,0.949141698789317,22662,9088,0.713763779527559,0.525856875333357,26,25,0.58747741568945,48
"Texas A&M",0.762310603140428,0.881155301570214,0.91656756101188,25479,6271,0.802488188976378,0.648120249384586,13,12,0.733302176494737,13
"Texas State",0.177198625316343,0.588599312658171,0.83380259669261,2453,29297,0.077259842519685,0.0379172482962298,128,128,0.12425239678598,128
"Texas Tech",0.552299741011857,0.776149870505928,0.910866731712348,18908,12842,0.595527559055118,0.421019579988898,51,50,0.53389015969907,54
"Toledo",0.783474553442293,0.891737276721146,0.816855004651699,18915,12835,0.595748031496063,0.433954815253109,49,49,0.625239417163082,31
"Troy",0.794227266010305,0.897113633005152,0.835448979129336,21946,9804,0.691212598425197,0.518058775141396,27,30,0.672761771865061,24
"Tulane",0.419240284901619,0.70962014245081,0.875115413860838,10005,21745,0.31511811023622,0.195688196663669,94,96,0.349628460364617,95
"Tulsa",0.656637896145209,0.828318948072605,0.882545128083411,19378,12372,0.610330708661417,0.446169357366741,46,46,0.589785286992403,45
"UCF",0.724842319723446,0.862421159861723,0.845099914634158,20259,11491,0.63807874015748,0.465052235342939,40,36,0.621069035066833,32
"UCLA",0.514730065822131,0.757365032911066,0.978174048744354,20028,11722,0.630803149606299,0.467320938185125,39,41,0.545931444865888,52
"UNLV",0.483028283496871,0.741514141748436,0.821922916798186,8529,23221,0.268629921259843,0.163721197464601,104,107,0.354217984198461,93
"USC",0.687810593333214,0.843905296666607,0.972483567730555,24239,7511,0.763433070866142,0.626537332080584,15,17,0.700400690107083,19
"Utah",0.673194608532518,0.836597304266259,0.87594472973441,19180,12570,0.604094488188976,0.442688293920744,48,48,0.594485675682778,42
"Utah State",0.397573380302513,0.698786690151256,0.896560631327162,11792,19958,0.37140157480315,0.232684808463454,87,87,0.36143295216298,91
"UTEP",0.216129068773198,0.608064534386599,0.859342985122508,5716,26034,0.180031496062992,0.0940729364093671,119,118,0.183829831441869,122
"UTSA",0.524870033682188,0.762435016841094,0.817913095729516,12518,19232,0.394267716535433,0.245867549984002,86,85,0.417621288248247,77
"Vanderbilt",0.440837241547829,0.720418620773914,0.919216992362697,13327,18423,0.419748031496063,0.277965977044372,78,79,0.410066066030063,80
"Virginia",0.339139433731547,0.669569716865773,0.933336031263829,13404,18346,0.422173228346457,0.263830211010005,82,78,0.351745111531528,94
"Virginia Tech",0.745981685783797,0.872990842891898,0.883499698540795,23118,8632,0.728125984251969,0.561594212703583,24,21,0.682091724421949,22
"Wake Forest",0.482831636408545,0.741415818204272,0.893541523291505,12980,18770,0.408818897637795,0.270836722465726,80,81,0.423893043139146,75
"Washington",0.897913715925803,0.948956857962902,0.844195476220568,26696,5054,0.840818897637795,0.673584295824503,9,6,0.785616097226574,9
"Washington State",0.805840326077926,0.902920163038963,0.866420751910294,25875,5875,0.81496062992126,0.637550845201036,14,9,0.737118064133802,12
"West Virginia",0.74371627543518,0.87185813771759,0.895678548355046,23352,8398,0.735496062992126,0.574352281792282,21,20,0.689252496977245,21
"Western Kentucky",0.754965961314576,0.877482980657288,0.873189962932171,23951,7799,0.754362204724409,0.577999360480429,20,18,0.690939868091687,20
"Western Michigan",0.875457028483582,0.937728514241791,0.827162891643802,24596,7154,0.774677165354331,0.600881619739926,17,15,0.740989433245024,11
"Wisconsin",0.847645579463653,0.923822789731827,0.990322673172483,26262,5488,0.827149606299213,0.756744827616037,5,8,0.835344959537927,4
"Wyoming",0.58421153453068,0.79210576726534,0.869933181040726,16629,15121,0.523748031496063,0.360903816847669,61,62,0.513399342921993,56
